General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change
General Information,"(Note: WCG Clinical, Inc., withdrew its IPO in a letter dated Oct. 13, 2021, to the SEC. WCG Clinical had postponed its IPO on Aug. 5, 2021, the day that its stock was expected to start trading on the NASDAQ.) We believe we are a leading provider of clinical trial solutions, focused on providing solutions that are designed to measurably improve the quality and efficiency of clinical research, stimulate growth and foster compliance. Our transformational solutions enable biopharmaceutical companies, contract research organizations (“CROs”), and institutions to accelerate the delivery of new treatments and therapies to patients, while maintaining the highest standards of human protection. We leverage our differentiated strategic position at the center of the clinical trial ecosystem to provide new types of technology-enabled solutions to all stakeholders involved, with the aim to address the key critical pain points throughout the clinical trial process. WCG was founded in 2012, backed by Arsenal Capital Partners, with the goal of systematically transforming drug development by addressing the key critical pain points adversely affecting clinical trial performance. Our proprietary suite of technology-enabled solutions provides ethical review services as well as broader clinical trial solutions, including study planning and optimization, patient engagement and scientific and regulatory review services. Our management estimates that over the last two years ended Dec.31, 2020, WCG supported approximately 90% of all global clinical trials, across a broad array of therapeutic areas and trial phases and, over the same period, our solutions have been leveraged by 87% of all new drugs and therapeutic biologics approved by the U.S. Food and Drug Administration (“FDA”). With a global workforce of over 4,000 individuals who are core to our mission and our platform, we have a presence in 71 countries. Our significant expertise is evidenced by our track record of supporting over 4,000 global clinical trials from March 2020 through February 2021.",Services - Commercial Physical & Biological Research,4400,2012,Contact Information,"212 Carnegie Center, Suite 301 Princeton, NJ 08540",(609) 945-0101,http://www.wcgclinical.com/,"WCG Clinical, Inc.",Financial Information,$6067.04mil,$497.5 mil (last 12 months),$-85.8 mil (last 12 months),IPO Profile,WCGC,NASDAQ,45.0,$15.00 - $17.00,$720.0 mil,Goldman Sachs/ Morgan Stanley/ BofA Securities/ Barclays/ Jefferies/ William Blair/ BMO Capital Markets/ UBS Investment Bank/ SVB Leerink/ HSBC,-,8/5/2021,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a growth company developing a non-invasive neural input interface in the form of a wrist wearable band for controlling digital devices using subtle finger movements. (Incorporated in Israel) Since our technology was introduced to the market in 2014, we have been working with both Business-to-Business, or B2B, and Business to Consumer, or B2C, customers as part of our push-pull strategy. We are now in the transition phase from research and development to commercialization of our technology into B2B products. At the same time, we are in the final stage of manufacturing our first B2C consumer product, the “Mudra Band,” an aftermarket accessory band for the Apple Watch, which allows touchless operation and control of the watch. Our company’s vision is to create a world in which the user’s hand becomes a universal input device for touchlessly interacting with technology. Combining our own proprietary sensors and Artificial Intelligence, or AI, algorithms into a stylish wristband, our Mudra platform enables users to control digital devices through subtle finger movements and hand gestures, without physical touch or contact. These digital devices include consumer electronics, smart watches, smartphones, Augmented Reality, or AR glasses, Virtual Reality, or VR headsets, televisions, personal computers and laptop computers, drones, robots, etc. We have sold our Mudra Inspire development kit product to B2B customers since 2018 as our first point of business engagement and it has contributed to our early-stage revenues. At the Consumer Electronics Show (CES) 2021, the Mudra Band for Apple Watch, our flagship consumer product, won Innovation Award Honoree and the Best Wearable Award. The product is in its final stages of manufacturing.",Computer Communications Equipment,15,2014,Contact Information,"2 Ha-Ta’asiya St., Mudra Wearable, Inc. Yokne’am Illit, 2069803 Israel",+972.4.6185670,http://www.wearabledevices.co.il/,Wearable Devices Ltd.,Financial Information,$73.7mil,$0.13 mil (last 12 months),$-1.14 mil (last 12 months),IPO Profile,WLDS,NASDAQ,3.6,$4.00 - $6.00,$18.0 mil,Aegis Capital Corp.,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are the “smartphone for small business.” Our cloud-based software platform streamlines the day-to-day operations of running a small business. We offer an all-in-one platform spanning all forms of communications and customer engagement ranging from answering phones, to scheduling appointments, to sending text reminders, to requesting client reviews, to collecting payments, to sending email marketing campaigns. We bring small businesses and the people they serve closer together by unifying, modernizing and personalizing all customer interactions. Our platform helps improve communications, attract more customers, keep customers engaged and increase overall retention. Our platform is used by over 130,000 monthly active users across a range of professions and businesses, spanning dentistry, optometry, veterinary, physical therapy, specialty medical services, audiology, plumbing, electrical, HVAC and other home services. As of June 30, 2021, we had more than 21,000 locations under subscription across about 20,000 customers in the United States and Canada. (Note: Weave Communications, Inc. priced its IPO on Nov. 10, 2021, at $24 – $1 below the bottom of its $25-to-$28 price range – on 5 million shares, the same number of shares in the prospectus, to raise $120 million.)",SERVICES - PREPACKAGED SOFTWARE,907,2008,Contact Information,"1331 W Powell Way Lehi, Utah 84043",(888) 579-5668,https://www.getweave.com/,"WEAVE COMMUNICATIONS, INC.",Financial Information,$1667.12mil,$98.9 mil (last 12 months),$-43.2 mil (last 12 months),IPO Profile,WEAV,NYSE,5.0,$24.00 - $24.00,$120.0 mil,Goldman Sachs/ BofA Securities/ Citigroup,Piper Sandler/ Raymond James/ Stifel/ William Blair/ Guggenheim Securities/ Academy Securities/ Loop Capital Markets/ Tigress Financial Partners,11/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are the leading outdoor cooking company with the strongest and most trusted brand in the global outdoor cooking market. Our founder George Stephen, Sr., established the outdoor cooking category when he invented the original charcoal grill in 1952. In the decades since, we have built a loyal and global following of both grilling enthusiasts and barbeque professionals in backyards all around the world. We have continuously disrupted and led the outdoor cooking category, through a comprehensive and expanding product portfolio, including traditional charcoal grills, gas grills, smokers, wood pellet and electric grills, and recently our cutting-edge Weber Connect™ technology-enabled grills. We believe we offer the most complete outdoor cooking portfolio globally, with our full range of premium products sold in 78 countries in fiscal 2020. We believe Weber is the only outdoor cooking brand with global scale and a vertically integrated manufacturing platform. Our track record of premium product innovation and the strength of our brand has led to a market-leading share of 23% in the U.S. and 24% globally in 2020, according to Frost & Sullivan. We are leaders in the largest and most attractive markets in outdoor cooking, including the U.S., Germany, Australia, Canada and France. Beyond these markets, we estimate that we have either the No. 1 or No. 2 brand position in each of the key geographies we serve. (Weber, Inc., priced its IPO on Aug. 4, 2021, at $14 – below its $15-to-$17 price range – and slashed the number of shares to 17.86 million shares, down from 46.9 million shares in the prospectus, to raise $250 million.)",Household Appliances - Grills,2156,1952,Contact Information,"1415 S. Roselle Road Palatine, Illinois 60067",(847) 934-5700,http://www.weber.com/,Weber Inc.,Financial Information,$4559.04mil,$1892.0 mil (last 12 months),$139.07 mil (last 12 months),IPO Profile,WEBR,NYSE,17.9,$14.00 - $14.00,$250.0 mil,Goldman Sachs/ BofA Securities/ J.P. Morgan/ BMO Capital Markets/ Citigroup/ UBS Investment Bank/ Wells Fargo Securities/ KeyBanc Capital Markets,Academy Securities/ Cabrera Capital Markets/ Siebert Williams Shank/ Telsey Advisory Group,8/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus on businesses in the technology metals (“Technology Metals”) and energy transition critical materials (“ETMs”) sectors and the geographic region of the company’s search for a prospective target will not include the People’s Republic of China (“China” or the “PRC”) or the special administrative regions of Hong Kong or Macau, and we will not undertake our initial business combination with any entity with its principal business operations in China (including Hong Kong and Macau). (Note: Welsbach Technology Metals Acquisition Corp. priced its SPAC IPO on Dec. 27, 2021, in line with the terms in its prospectus: 7.5 million units at $10 each to raise $75 million.)",BLANK CHECKS,0,2021,Contact Information,"160 S Craig Place Lombard, Illinois 60148",(510) 900-0242,,Welsbach Technology Metals Acquisition Corp.,Financial Information,$97.22mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,WTMAU,NASDAQ,7.5,$10.00 - $10.00,$75.0 mil,Chardan,-,12/28/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a preclinical biopharmaceutical company pioneering the development of therapeutics engineered to stimulate the body’s immune system for the treatment of cancer. We are leveraging our proprietary PREDATORTM platform to design conditionally activated molecules that stimulate both adaptive and innate immunity with the goal of addressing the limitations of conventional pro-inflammatory immune therapies. Our molecules, which we refer to as INDUKINETM molecules, are intended to selectively target the tumor microenvironment, or TME. Our most advanced product candidates, WTX-124 and WTX-330, are systemically delivered, conditionally activated Interleukin-2, or IL-2, and Interleukin-12, or IL-12, respectively, INDUKINE molecules to treat solid tumors. We plan to submit an investigational new drug application, or IND, to the U.S. Food and Drug Administration, or FDA, for WTX-124 and WTX-330 in the first half of 2022, and thereafter initiate a Phase 1/1b clinical trial for each candidate in multiple tumor types as a single agent and in combination with an immune checkpoint inhibitor. We are building our PREDATOR platform to generate a pipeline of innovative therapeutics that cover a diversity of immune stimulating mechanisms with the potential to address significant unmet medical need in cancer. (Note: Werewolf Therapeutics upsized its IPO at pricing on April 29, 2021, to 7.5 million shares, up from 6.25 million shares in the prospectus, at $16 – the mid-point of its $15-to-$17 range – to raise",PHARMACEUTICAL PREPARATIONS,28,2017,Contact Information,"1030 Massachusetts Avenue, Suite 210 Cambridge, MA 02138",(617) 952-0555,http://www.werewolftx.com/,"Werewolf Therapeutics, Inc.",Financial Information,$420.64mil,$0 mil (last 12 months),$-15.04 mil (last 12 months),IPO Profile,HOWL,NASDAQ,7.5,$16.00 - $16.00,$120.0 mil,Jefferies/ SVB Leerink/ Evercore ISI,H.C. Wainwright & Co.,4/30/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus on transactions with companies and assets with a broad reach. We intend to seek to acquire one or more businesses with an aggregate enterprise value in excess of $500 million. Our target sectors may include,but are not limited to infrastructure and environmental services; health, wellness and food sustainability; financial technology and financial services; enterprise software and SaaS, and leisure and hospitality. Stephen Christoffersen, CFA, our CEO and a Director Nominee, is an entrepreneur and investor with a proven track record in capital markets, consumer packaged goods, and emerging growth industries. As Chief Financial Officer of KushCo Holdings Inc. (OTCQX:KSHB), where he has worked since 2018, Mr. Christoffersen spearheaded KushCo’s strategic plan to right-size the business, align with the leading operators in the legal cannabis industry, and help KushCo achieve profitability for the first time in more than three years. Mr. Christoffersen led the negotiations of a definitive merger agreement between KushCo and Greenlane Holdings (NASDAQ: GNLN) which was announced in March 2021. Mr. Christoffersen has also been active in several volunteering and philanthropic initiatives, including serving as a Math and Science tutor with the Save a Child Foundation at the YMCA Boys and Girls Club. He is also an Executive Sponsor for Project Mission Green, an initiative of The Weldon Project, which advocates on behalf of currently or formerly incarcerated cannabis offenders who were sentenced to prison for nonviolent cannabis offenses. (Note: Western Ventures Acquisition Corp. priced its SPAC IPO on Jan. 11, 2022, in line with the terms in its prospectus: 10 million units at $10 each to raise $100 million. In a S-1/A filing dated Dec. 1, 2021, Western Ventures Acquisition cut the size of its SPAC IPO to 10 million units, down from 15 million units initially.)",BLANK CHECKS,0,2021,Contact Information,"42 Broadway, 12th Floor New York, New York 10004",310-740-0710,,Western Ventures Acquisition Corp.,Financial Information,$112.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,WAVSU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,A.G.P./Alliance Global Partners,Brookline Capital Markets,1/12/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to leverage our deep financial and banking experience, extensive brokerage and trading background and large network of industry contacts in order to pursue opportunities with high-quality, growth companies in our focus sectors of financial services, and FinTech and technology. We are seeking a business with a strong technology offering, in a disruptive vertical, which is at the stage of scaling up and is generating revenue.",Blank Checks,0,2021,Contact Information,"450 Post Road East Westport, CT 06880",(203) 353-7610,,Williams Rowland Acquisition Corp.,Financial Information,$225.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,WRACU,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Oppenheimer & Co.,-,7/27/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We offer AR-based holographic services and products to cater to our customers’ needs, all centered upon providing an innovative, immersive and interactive holographic AR experience for our customers and end users. “Customers” are those who have entered into contracts with us and used our services pursuant to such contracts during the relevant period. Currently, our offerings consist primarily of (i) holographic AR advertising services and (ii) holographic AR entertainment products. During the three months ended March 31, 2019, approximately 80.3% and 19.7% of our revenues were generated from our holographic AR advertising services and holographic AR entertainment products, respectively. In the year ended December 31, 2018, approximately 80.5% and 19.5% of our revenues were generated from our holographic AR advertising services and holographic AR entertainment products, respectively. In the year ended December 31, 2017, approximately 69.3% and 30.7% of our revenues were generated from our holographic AR advertising services and holographic AR entertainment products, respectively.",PREPACKAGED SOFTWARE,122,2015,Contact Information,"No. 6, Xiaozhuang, #101A, Chaoyang District, Beijing the People's Republic of China 100020",+86-10-5338-4913,https://www.adr.com,WiMi Hologram Cloud,Financial Information,$324.8mil,$45.6 mil (last 12 months),$14.2 mil (last 12 months),IPO Profile,WIMI,NASDAQ,4.8,$5.50 - $5.50,$26.1 mil,Benchmark Company/ Valuable Capital Limited/ Maxim Group LLC,China Merchants Securities (HK)/ AMTD/ BOC International,4/1/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Winc is a digital wine club. Some call it a startup. The company was founded in 2011. From the prospectus: “We are one of the fastest-growing “at scale” wineries in the United States. Over the past two years, we have grown by approximately 80% in case volume sold, with the sale of over 430,000 cases in 2020. Our growth is fueled by the joint capabilities of our data-driven brand development strategy paired with a true omni-channel distribution network. Since March 2020, we have experienced a significant increase in DTC (Direct-To-Consumer) demand due to changes to consumer behaviors resulting from the various stay-at-home and restaurant restriction orders and other restrictions placed on consumers throughout much of the United States in response to the COVID-19 pandemic.” (Note: Winc, Inc., upsized its recently revived IPO at pricing on Nov. 10, 2021, to 1.69 million shares, up from 1.54 million shares, and priced its IPO at $13 – the middle of its $12-to-$14 price range – to raise $21.97 million. Earlier in November: Winc., Inc., had revived its IPO in an S-1/A filing dated Nov. 2, 2021, with much smaller terms: 1.54 million shares at $12 to $14 to raise $20 million – and changed underwriters to Spartan Capital Securities, LLC and Revere Securities. Previously, Winc, Inc. postponed its IPO of 5 million shares at $14 to $16 each to raise $75 million, Wall Street sources confirmed on Thursday, Oct. 21, 2021 – the date when the stock had been expected to start trading on the NYSE. SEC documents for the postponed IPO showed these bankers’ names: BofA Securities, Canaccord Genuity, Craig-Hallum and Roth Capital as joint book-runners with The Benchmark Company as the co-manager.)",BEVERAGES,97,2011,Contact Information,"1751 Berkeley St, Studio 3 Santa Monica, CA 90404, US",(800) 297-1760,http://www.winc.com,"Winc, Inc.",Financial Information,$168.87mil,$70.7 mil (last 12 months),$-6.5 mil (last 12 months),IPO Profile,WBEV,NYSE,1.5,$13.00 - $13.00,$22.0 mil,"Spartan Capital Securities, LLC/ Revere Securities",-,11/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We currently intend to combine with Insight Guru Inc., a business and financial information technology company (doing business as Trefis), which we refer to as “Trefis,” owner of www.Trefis.com and other proprietary machine learning algorithms, databases, methodologies, and related technologies, which is partially owned by members of our sponsor, WinVest SPAC LLC, and certain members of our board of directors (including our Chief Executive Officer). We intend to focus our initial search on target businesses in the financial services industry, with a particular focus on financial media, brokerage, banking, investing, and wealth management that would be complemented by Trefis Technology. Trefis is a business and financial data analytics and technology company. Trefis utilizes its proprietary machine learning algorithms, databases, methodologies, and related technologies owned by Trefis, which we refer to throughout this prospectus as the “Trefis Technology,” to develop and produce business and financial research and analysis. The research and analysis produced by the Trefis Technology reaches millions of users directly and through partnerships with its media, online brokerage, and other clients.",BLANK CHECKS,0,2021,Contact Information,"125 Cambridgepark Drive, Suite 301 Cambridge, Massachusetts 02140",(617) 658-3094,,WinVest Acquisition Corp.,Financial Information,$125.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,WINVU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,Chardan,-,9/15/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We believe the financial services and the financial technology sectors in the U.S. and EMEA as well as relevant technology firms supporting these sectors present particularly attractive investment opportunities. (Incorporated in the Cayman Islands) Xavier Rolet KBE (Knight of the British Empire) is the CEO, chairman and co-founder of World Quantum Growth Acquisition Corp. Named as one of the 100 Best CEOs in the World in 2017 by Harvard Business Review, Mr. Rolet has over 30 years of experience as an executive and a demonstrated track record of successful turnarounds and continued growth in global financial services. Notably, as CEO of LSEG from 2009 to 2017, Mr. Rolet managed the transformation of the London Stock Exchange (the “LSE”) into one of the world’s largest exchanges by market capitalization. During his tenure, the LSE’s market value grew by approximately $15 billion, corresponding to an 8x increase in share price, delivering an average total shareholder return of approximately 30%. He also oversaw approximately $5 billion of landmark acquisitions by the LSEG including, notably, MilleniumIT in 2009, FSA Transaction Reporting System in 2011, FTSE International in 2011, LCH.Clearnet in 2013, Bonds.com in 2014, Russell Investments in 2014, Mergent in 2017 and YieldBook in 2017. (Note: World Quantum Growth Acquisition Corp. priced its downsized SPAC IPO on Aug. 10, 2021, in line with the terms of its most recent prospectus: 20 million units at $10 each to raise $200 million. The company downsized its SPAC IPO to 20 million units, down from 30 million units, at $10 each to raise $200 million, in an S-1/A filing dated July 29, 2021.)",BLANK CHECKS,0,2021,Contact Information,"PO Box 309, Ugland House Grand Cayman KY1-1104 Cayman Islands",(345) 949 8066,,World Quantum Growth Acquisition Corp.,Financial Information,$225.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,WQGA.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Credit Suisse,-,8/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search on a market-leading differentiated Internet company. (Incorporated in the Cayman Islands) Daniel Webb, our CEO, CFO and a director, was previously a technology investment banker (an alumnus of Bank of America and Citi) and a private equity investor who has worked on transactions totaling about $40 billion in transaction value for disruptive companies. Tony Pearce, our executive chairman, and Terry Pearce, our executive vice chairman, are the people behind the Purple mattress brand. The Pearce brothers, who are both engineers, are the co-founders and former co-CEOs of Purple Innovation. The mattress brand went public in 2018 via a SPAC deal. We intend to focus our efforts on seeking and completing an initial business combination with a company that has an enterprise value of over $750 million. Our objective is to identify and accelerate a market-leading, differentiated Internet company within our target sectors of interest, including direct-to-consumer brands, Amazon centric, online marketplaces, food tech, new media, digital health, software-as-a-service (SaaS), FinTech and any adjacent industries undergoing technology-driven transformations, that offer high-quality revenue streams and attractive organic and inorganic growth opportunities. (Note: Worldwide Webb Acquisition priced its SPAC IPO on Oct. 19, 2021, in sync with the terms in its prospectus: 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"770 E Technology Way F13-16 Orem, UT 84097",(415) 629-9066,,Worldwide Webb Acquisition Corp.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,WWACU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,BofA Securities/ J.P. Morgan,-,10/20/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are an online and mobile commerce company and conduct our business through our online retail store on our Website – www.wnw108.com. We sell a myriad of food products on our Website. We do not grow, foster or manufacture any food products and all the food products sold on our Website are from our suppliers. We do not sell genetically modified food. We are committed to providing our customers with safe, high-quality, nutritious, tasty and non-genetically modified food products through our portfolio of trusted and well-known suppliers. Optimizing our Website and real-time data, we are able to respond to and match supply with demand for food products in keeping with consumer trends. Food safety, product quality and sustainability are our core values. The food products/commodities sold on our Website are broadly categorized into (i) Green Food, (ii) Organic Food, (iii) intangible cultural heritage food products (“ICH Products”) (iv) agricultural products bearing geographical indications (“Agri GI Products”) and (v) Pollution-Free Products (genetically modified products excepted). (Note: Revenue and net loss figures are for the fiscal year ended Dec. 31, 2019, according to the prospectus.) (Note: The company said its IPO was priced at $5, the mid-point of its $4-to-$6 range, with 5 million ordinary shares priced on Dec. 14, 2020. In addition, the underwriters purchased 999,910 shares from a selling shareholder for US$4,999,950 for a total of US$29,999,950 in total gross proceeds from the offering, according to the company’s IPO pricing announcement.)",Retail - Food,55,2018,Contact Information,"B401, 4th Floor Building 12, Hangcheng Street, Hourui No. 2 Industrial District, Southern Section, Zhichuang Juzhen Double Creative Park, Bao’an District, Shenzhen, People’s Republic of China",+86-755-85255139,http://www.wnw108.com/,Wunong Net Technology Company Limited,Financial Information,$125.0mil,$7.7 mil (last 12 months),$-1.8 mil (last 12 months),IPO Profile,WNW,NASDAQ,6.0,$5.00 - $5.00,$30.0 mil,Boustead Securities/ Brilliant Norton Securities,-,12/15/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are on a mission to enable and accelerate the digital transformation of Chinese and global businesses that depend on physical operations by providing Internet of Things (the “IoT”) connectivity solutions. (Incorporated in the Cayman Islands) We are not a Chinese operating entity but a Cayman holding company with operations conducted by our subsidiaries in China. Our operating entity, Wuxin Technology, is a high-tech enterprise engaged in the IoT industry, which was formed in 2005 and is headquartered in Shenzhen, China. The IoT describes the network of physical objects — “things” — that are embedded with sensors, software, and other technologies for the purpose of connecting and exchanging data with other devices and systems over the internet. To realize our vision, we have developed and pioneered the ant delete center (“ADC”) protocol, which is a wireless, decentralized and ad hoc protocol derived from the foraging principle of ant colonies and allows an IoT network of numerous nodes to efficiently detect the shortest path of data transmission and decentralize the control. Compared with those adopting traditional protocol architecture of centralized control, our products with ADC protocol have advantages of lower cost, higher reliability, longer transmission distance, and faster deployment. ADC protocol also standardizes protocol stack and application layer, which is the interface between the IoT devices and the network that they communicate to, lowering the technical barrier for those industrial segments which could have been unable to enter the IoT ecosystem otherwise. We sell ADC chips, modules, antennas, controllers, smart hardware, smart household devices, and other smart products. We provide integrated solutions for IoT engineering and cloud platforms for customers. Furthermore, we provide complete technical solutions for self-organizing networks of various intelligent hardware, helping product manufacturers to form networking logic between products, which shortens the development cycle and reduces development costs. For customers such as electric bicycle manufacturers and shared E–bike companies, we supply controllers (also known as “centralized control boxes”) and locators to be installed on shared electric bicycles and motorcycles, and we also develop apps, cloud platforms, and shared operating systems. We also provide door locks, smart switches, lighting control, heating, ventilation, and air conditioning (“HVAC”) control, electric curtains, and software platform solutions for large real estate companies, hotel groups. Through our products and services offering, we are committed to integrating IoT cloud, IoT management, and IoT terminal which cover the whole IoT ecosystem, through our continued efforts in the fields of cutting-edge IoT technology development, IoT product research and development (“R&D”) and manufacturing, IoT application scenarios launching, IoT intelligent hardware marketing network, and IoT system integration solution output. **Note: Revenue and net income figures are for the year ended June 30, 2021. (Note: Wuxin Technology Holdings, Inc. filed confidential IPO paperwork with the SEC on Jan. 31, 2022.)",Services - Prepackaged Software,340,2005,Contact Information,"Tefa Information and Technology Plaza, Floor 15, No. 2 Qiongyu Road, Nanshan District, Shenzhen 518052, China",0755-86379339,http://www.wxtiot.com/,"Wuxin Technology Holdings, Inc.",Financial Information,,$46.98 mil (last 12 months),$6.18 mil (last 12 months),IPO Profile,WXT,NASDAQ,0.0,$0.00 - $0.00,$0.0 mil,Prime Number Capital,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: This is an IPO – unit offering. Each unit consists of one share of common stock and one warrant to buy one share of common stock.) We are a designer and developer of small cell technology and wide area networks to support 5G cell phone network coverage across the U.S. Founded in 2011, Wytec offers in-building and citywide 5G solutions using multiple 5G equipment vendors in combination with its patented LPN-16 small cell technology to complete its network designs. The company has a contract with the Laredo Independent School District in Laredo, Texas, to enhance cellular solutions at 42 buildings in the school district. Note: For the 12 months ended Sept. 30, 2021, Wytec had revenue of $1.03 million. **Note: As of Sept. 30, 2021, Wytec had an accumulated deficit of $23.52 million. (Note: The pricing date of Wytec International’s tiny unit IPO is TBA. There was some expectation that the deal might price on Feb. 15, 2022, but that did not happen. On Jan. 28, 2022, Wytec International cut the size of its unit IPO to 2.91 million units, down from 3.88 million units initially, and kept the price range at $4.15 to $5.15 to raise $14.99 million, according to an S-1/A filing.)",Cellphone network coverage - 5G,10,2011,Contact Information,"19206 Huebner Road, Suite 202 San Antonio, Texas 78258",210-233-8980,,Wytec International Corp.,Financial Information,,$1.03 mil (last 12 months),$ mil (last 12 months),IPO Profile,WYTC,NASDAQ,2.9,$4.15 - $6.15,$15.0 mil,EF Hutton,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
